Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),FR susp (mm),FL susp (mm)
0,a0,d2,44,0,80,9,44,274.614631,-132.39285714285714,67.22222222222223
0,0,c8,44,0,80,e4,43,274.664631,-125.71428571428571,55.855555555555554
0,60,be,44,0,80,d5,43,274.714641,-119.66428571428571,52.18888888888889
0,60,cf,44,0,0,88,43,274.764644,-130.35,33.24444444444445
0,80,ae,44,0,0,5e,43,274.814646,-109.68571428571428,27.133333333333333
0,60,a8,44,0,0,48,43,274.86465,-105.83571428571429,24.444444444444443
0,a0,9b,44,0,0,29,43,274.914647,-97.82142857142857,20.655555555555555
0,80,cb,44,0,0,1b,43,274.964657,-127.91428571428571,18.944444444444443
0,20,c7,44,0,0,29,43,275.014662,-125.16428571428573,20.655555555555555
0,e0,b3,44,0,0,45,43,275.064662,-113.0642857142857,24.077777777777776
0,40,d9,44,0,0,51,43,275.114666,-136.55714285714285,25.544444444444444
0,60,c4,44,0,0,52,43,275.164667,-123.43571428571428,25.666666666666668
0,c0,c0,44,0,0,4e,43,275.21467,-121.15714285714286,25.177777777777777
0,80,c5,44,0,80,b3,43,275.264676,-124.14285714285714,43.87777777777778
0,e0,bc,44,0,80,87,43,275.314677,-118.72142857142856,33.12222222222222
0,e0,ce,44,0,0,71,43,275.364677,-130.03571428571428,29.455555555555556
0,60,aa,44,0,0,3b,43,275.414683,-107.09285714285714,22.855555555555558
0,a0,e0,44,0,0,83,43,275.464686,-141.19285714285715,32.02222222222222
0,60,f6,44,0,80,86,43,275.864715,-154.86428571428573,32.87777777777777
0,80,eb,44,0,80,96,43,275.91472,-148.0285714285714,36.788888888888884
0,60,f9,44,0,80,c9,43,276.564767,-156.75,49.25555555555555
0,c0,f7,44,0,80,de,43,276.614767,-155.72857142857143,54.38888888888889
0,c0,f4,44,0,0,5,44,277.164805,-153.84285714285716,65.02222222222223
0,60,f7,44,0,c0,11,44,277.214811,-155.49285714285713,71.25555555555556
0,a0,ee,44,0,0,f2,43,277.264812,-149.99285714285716,59.15555555555556
0,c0,f4,44,0,80,d5,43,277.314817,-153.84285714285716,52.18888888888889
0,0,e7,44,0,80,b6,43,277.364822,-145.20000000000002,44.611111111111114
0,60,ef,44,0,0,c,44,277.414823,-150.46428571428572,68.44444444444444
0,80,e8,44,0,40,49,44,277.464827,-146.14285714285714,98.3888888888889
0,0,e9,44,0,80,f1,43,277.514831,-146.45714285714286,59.03333333333333
0,60,ea,44,0,c0,5,44,277.564838,-147.32142857142856,65.38888888888889
0,0,c9,44,0,80,29,44,277.614837,-126.34285714285714,82.86666666666666
0,80,bd,44,0,40,28,44,277.664843,-119.11428571428573,82.25555555555556
0,0,c0,44,0,0,19,44,277.714848,-120.6857142857143,74.80000000000001
0,40,ce,44,0,0,1e,44,277.76485,-129.64285714285714,77.24444444444444
0,20,b9,44,0,c0,28,44,277.814857,-116.36428571428571,82.5
0,c0,aa,44,0,40,32,44,277.86486,-107.32857142857144,87.14444444444445
0,40,aa,44,0,0,29,44,277.914865,-107.01428571428572,82.62222222222222
0,a0,b2,44,0,80,28,44,277.964868,-112.27857142857142,82.37777777777778
0,a0,b1,44,0,0,28,44,278.014871,-111.64999999999999,82.13333333333334
0,40,d6,44,0,80,22,44,278.064877,-134.67142857142855,79.44444444444444
0,c0,df,44,0,0,f1,43,278.114875,-140.64285714285714,58.91111111111111
0,e0,ed,44,0,80,f4,43,278.164876,-149.52142857142857,59.766666666666666
0,40,fa,44,0,80,f5,43,278.214883,-157.29999999999998,60.01111111111111
0,c0,27,44,0,c0,58,44,281.015069,-52.72142857142857,105.96666666666667
0,c0,2f,44,0,40,6f,44,281.065079,-55.23571428571428,116.96666666666665
0,80,53,44,0,c0,64,44,281.115077,-66.47142857142858,111.83333333333333
0,0,4a,44,0,20,84,44,281.165086,-63.48571428571429,129.1888888888889
0,0,a6,44,0,0,7f,44,281.215089,-104.34285714285714,124.66666666666666
0,80,9f,44,0,c0,71,44,281.265091,-100.25714285714287,118.1888888888889
0,80,79,44,0,40,4c,44,281.315095,-78.41428571428571,99.85555555555555
0,0,8a,44,0,c0,62,44,281.615115,-86.74285714285715,110.85555555555557
0,0,98,44,0,c0,59,44,281.665118,-95.54285714285714,106.45555555555555
0,60,92,44,0,40,69,44,281.765123,-92.00714285714285,114.03333333333333
0,80,ab,44,0,20,85,44,282.565178,-107.8,130.16666666666666
0,a0,ae,44,0,40,5b,44,282.615181,-109.76428571428572,107.18888888888888
0,60,b7,44,0,40,2f,44,282.665185,-115.2642857142857,85.67777777777778
0,a0,e9,44,0,c0,3e,44,282.715191,-146.85,93.25555555555555
0,a0,de,44,0,40,5e,44,282.765193,-139.93571428571428,108.65555555555555
0,60,de,44,0,c0,2c,44,282.815198,-139.77857142857144,84.45555555555556
0,60,c7,44,0,40,61,44,282.865203,-125.32142857142857,110.12222222222222
0,c0,c2,44,0,80,1d,44,282.915204,-122.41428571428571,77.0
0,80,ce,44,0,0,29,44,282.965209,-129.79999999999998,82.62222222222222
0,a0,bd,44,0,80,4d,44,283.015211,-119.19285714285715,100.46666666666667
0,0,c0,44,0,40,28,44,283.065216,-120.6857142857143,82.25555555555556
0,a0,c4,44,0,40,3f,44,283.115219,-123.59285714285716,93.5
0,0,c0,44,0,80,3e,44,283.165224,-120.6857142857143,93.13333333333334
0,60,c6,44,0,40,1f,44,283.215227,-124.69285714285715,77.85555555555555
0,20,cb,44,0,c0,18,44,283.265228,-127.67857142857144,74.67777777777778
0,60,d0,44,0,0,26,44,283.315234,-130.97857142857143,81.15555555555555
0,a0,a9,44,0,40,15,44,283.365233,-106.62142857142857,72.96666666666667
0,80,a2,44,0,80,99,43,283.415237,-102.14285714285715,37.52222222222222
0,40,be,44,0,80,aa,43,283.465242,-119.58571428571429,41.67777777777778
0,20,d3,44,0,0,ea,43,283.515246,-132.70714285714286,57.2
0,40,d6,44,0,0,c0,43,283.565252,-134.67142857142855,46.93333333333333
0,40,ec,44,0,80,ed,43,283.615252,-148.5,58.05555555555556
0,40,d6,44,0,40,1a,44,283.665254,-134.67142857142855,75.41111111111111
0,0,eb,44,0,0,4f,44,283.715261,-147.7142857142857,101.2
0,60,dd,44,0,40,4,44,283.765264,-139.14999999999998,64.65555555555555
0,c0,e8,44,0,c0,1d,44,283.815264,-146.3,77.12222222222222
0,80,ed,44,0,0,1a,44,283.865268,-149.2857142857143,75.28888888888889
0,60,e7,44,0,0,59,44,283.915269,-145.43571428571428,106.08888888888889
0,20,b6,44,0,0,af,43,283.965277,-114.47857142857143,42.77777777777778
0,e0,d7,44,0,80,a5,43,284.01528,-135.69285714285715,40.455555555555556
0,60,d1,44,0,80,a1,43,284.065282,-131.60714285714286,39.477777777777774
0,c0,cf,44,0,0,b3,43,284.115287,-130.5857142857143,43.75555555555556
0,a0,d4,44,0,0,4,44,284.165289,-133.65,64.53333333333333
0,c0,cc,44,0,c0,4,44,284.215294,-128.7,64.89999999999999
0,80,ce,44,0,40,1,44,284.265298,-129.79999999999998,63.18888888888889
0,60,eb,44,0,c0,3,44,284.315301,-147.95,64.41111111111111
0,0,c2,44,0,80,fe,43,284.365307,-121.94285714285714,62.211111111111116
0,60,de,44,0,0,d9,43,284.415306,-139.77857142857144,53.044444444444444
0,80,c5,44,0,0,61,43,284.465311,-124.14285714285714,27.5
0,c0,af,44,0,0,29,43,284.515312,-110.47142857142856,20.655555555555555
0,60,ac,44,0,0,59,43,284.565308,-108.35,26.522222222222222
0,40,a7,44,0,0,1d,43,284.615323,-105.12857142857143,19.18888888888889
0,20,93,44,0,0,1f,43,284.665325,-92.47857142857143,19.433333333333334
0,40,b0,44,0,0,4a,43,284.715329,-110.78571428571428,24.68888888888889
0,0,a9,44,0,0,44,43,284.765335,-106.22857142857143,23.955555555555556
0,80,ac,44,0,0,28,43,284.815333,-108.42857142857143,20.533333333333335
0,80,7a,44,0,0,8,43,284.865338,-78.72857142857143,16.622222222222224
0,40,87,44,0,0,8,43,284.915341,-85.01428571428572,16.622222222222224
0,80,96,44,0,40,89,44,286.465448,-94.6,134.2
0,20,a9,44,0,80,97,44,286.515448,-106.30714285714285,148.13333333333333
0,60,a8,44,0,0,94,44,286.565451,-105.83571428571429,144.7111111111111
0,80,cd,44,0,60,84,44,286.615457,-129.17142857142858,129.43333333333334
0,40,9d,44,0,60,87,44,286.665464,-98.84285714285714,132.36666666666667
0,c0,96,44,0,c0,85,44,286.715463,-94.75714285714285,130.77777777777777
0,0,b9,44,0,20,94,44,286.765464,-116.28571428571429,144.83333333333334
0,0,95,44,0,c0,87,44,286.815471,-93.65714285714286,132.73333333333335
0,a0,ae,44,0,0,82,44,286.865478,-109.76428571428572,127.1111111111111
0,20,9c,44,0,0,85,44,286.915476,-98.13571428571429,130.04444444444445
0,60,bc,44,0,40,80,44,286.965484,-118.40714285714287,125.39999999999999
0,60,aa,44,0,c0,7e,44,287.015485,-107.09285714285714,124.54444444444445
0,40,a8,44,0,0,7a,44,287.065491,-105.75714285714285,122.22222222222223
0,e0,bb,44,0,a0,80,44,287.115491,-118.09285714285714,125.76666666666667
0,c0,73,44,0,c0,72,44,287.165496,-76.60714285714285,118.67777777777776
0,40,a3,44,0,80,7f,44,287.215501,-102.61428571428571,124.91111111111113
0,20,bc,44,0,0,64,44,287.265505,-118.25,111.46666666666668
0,20,c1,44,0,0,68,44,287.31551,-121.39285714285715,113.42222222222222
0,e0,c9,44,0,0,6b,44,287.365511,-126.89285714285714,114.8888888888889
0,40,a4,44,0,c0,2c,44,287.415515,-103.24285714285715,84.45555555555556
0,40,cc,44,0,40,3c,44,287.465516,-128.38571428571427,92.03333333333333
0,e0,ca,44,0,40,4e,44,287.515516,-127.52142857142857,100.83333333333333
0,0,a5,44,0,40,54,44,287.56552,-103.71428571428571,103.76666666666667
0,20,9b,44,0,80,30,44,287.615528,-97.50714285714287,86.28888888888888
0,0,b0,44,0,40,35,44,287.665529,-110.62857142857143,88.61111111111111
0,e0,af,44,0,40,35,44,287.715535,-110.54999999999998,88.61111111111111
0,20,b1,44,0,c0,0,44,287.765546,-111.33571428571429,62.94444444444444
0,e0,9a,44,0,80,95,43,287.815551,-97.35,36.544444444444444
0,60,be,44,0,0,74,43,287.865552,-119.66428571428571,29.822222222222226
0,40,a3,44,0,0,7b,43,287.915556,-102.61428571428571,30.67777777777778
0,20,ad,44,0,0,d,44,287.965557,-108.82142857142857,68.93333333333334
0,a0,a9,44,0,0,4c,43,288.01556,-106.62142857142857,24.933333333333334
0,a0,ab,44,0,0,4b,43,288.065564,-107.87857142857143,24.811111111111114
0,e0,aa,44,0,0,4c,43,288.115567,-107.40714285714286,24.933333333333334
0,a0,ac,44,0,0,4d,43,288.165574,-108.50714285714285,25.055555555555554
0,a0,bd,44,0,0,53,43,288.215574,-119.19285714285715,25.78888888888889
0,20,c3,44,0,0,b3,43,288.265579,-122.65,43.75555555555556
0,60,c0,44,0,0,4b,43,288.315586,-120.92142857142856,24.811111111111114
0,0,ca,44,0,0,3d,43,288.365588,-126.97142857142858,23.099999999999998
0,c0,a4,44,0,0,41,43,288.415588,-103.55714285714285,23.58888888888889
0,0,b2,44,0,0,53,43,288.465595,-111.88571428571429,25.78888888888889
0,0,b4,44,0,0,47,43,288.515599,-113.14285714285714,24.322222222222223
0,a0,ab,44,0,0,49,43,288.5656,-107.87857142857143,24.566666666666666
0,0,91,44,0,0,5,43,288.615606,-91.14285714285715,16.255555555555556
0,20,a7,44,0,0,5b,43,288.665606,-105.05,26.76666666666667
0,e0,94,44,0,0,2b,43,289.16564,-93.57857142857144,20.9
0,60,97,44,0,0,43,43,289.215643,-95.15,23.833333333333336
0,80,a0,44,0,0,dc,43,289.265648,-100.88571428571429,53.77777777777778
0,80,b6,44,0,0,2e,43,289.31565,-114.71428571428572,21.266666666666666
0,20,b9,44,0,0,4b,43,289.365655,-116.36428571428571,24.811111111111114
0,e0,ba,44,0,0,4e,43,289.415658,-117.46428571428571,25.177777777777777
0,60,b2,44,0,0,6e,43,289.465662,-112.12142857142858,29.08888888888889
0,0,9f,44,0,0,44,43,289.515666,-99.94285714285715,23.955555555555556
0,0,9e,44,0,0,3e,43,289.56567,-99.3142857142857,23.22222222222222
0,c0,a8,44,0,0,50,43,289.615675,-106.07142857142857,25.42222222222222
0,0,b1,44,0,0,51,43,289.665676,-111.25714285714285,25.544444444444444
0,c0,ab,44,0,0,5b,43,289.715679,-107.95714285714286,26.76666666666667
0,0,9b,44,0,0,3a,43,289.765684,-97.42857142857143,22.733333333333334
0,e0,ab,44,0,0,4d,43,289.815685,-108.03571428571428,25.055555555555554
0,0,a6,44,0,0,4d,43,289.86569,-104.34285714285714,25.055555555555554
0,0,ae,44,0,0,4b,43,289.915691,-109.37142857142858,24.811111111111114
0,20,ae,44,0,0,4e,43,289.965689,-109.45,25.177777777777777
0,80,a8,44,0,0,35,43,290.015697,-105.91428571428571,22.12222222222222
0,e0,aa,44,0,0,4c,43,290.065698,-107.40714285714286,24.933333333333334
0,40,ac,44,0,0,53,43,290.115701,-108.27142857142857,25.78888888888889
0,20,ae,44,0,0,2c,43,290.165705,-109.45,21.022222222222222
0,60,af,44,0,0,1d,43,290.215708,-110.2357142857143,19.18888888888889
0,20,be,44,0,0,3e,43,290.265714,-119.50714285714287,23.22222222222222
0,60,a0,44,0,0,20,43,290.315716,-100.80714285714286,19.555555555555557
0,20,c4,44,0,80,da,43,290.36572,-123.27857142857144,53.41111111111111
0,20,96,44,0,0,5a,43,290.41572,-94.36428571428571,26.644444444444446
0,c0,85,44,0,0,3,43,290.465724,-84.07142857142857,16.01111111111111
0,0,b6,44,0,0,16,43,290.515728,-114.4,18.333333333333332
0,e0,9e,44,0,0,4,43,290.565732,-99.86428571428571,16.133333333333333
0,0,a4,44,0,0,2d,43,290.615735,-103.08571428571429,21.144444444444442
0,20,92,44,0,0,13,43,290.665737,-91.85,17.966666666666665
0,0,8b,44,0,0,7,43,290.715742,-87.37142857142857,16.5
0,40,7c,44,0,0,f2,42,290.765744,-79.27857142857144,14.78888888888889
0,e0,90,44,0,0,7,43,290.815749,-91.06428571428572,16.5
0,20,81,44,0,0,2,43,290.865753,-81.16428571428571,15.888888888888888
0,40,73,44,0,0,f4,42,290.915755,-76.44999999999999,14.911111111111113
0,80,77,44,0,0,ee,42,290.965755,-77.78571428571429,14.544444444444444
0,40,7a,44,0,0,f8,42,291.01576,-78.64999999999999,15.155555555555555
0,c0,91,44,0,0,12,43,291.065763,-91.61428571428571,17.844444444444445
0,0,71,44,0,80,8a,43,291.115771,-75.74285714285715,33.855555555555554
0,60,cf,44,0,0,c0,42,291.16577,-130.35,11.733333333333333
0,60,eb,44,0,0,16,43,291.215778,-147.95,18.333333333333332
0,40,9b,44,0,0,27,43,291.265782,-97.58571428571429,20.41111111111111
0,80,a0,44,0,80,81,43,291.315785,-100.88571428571429,31.65555555555556
0,40,aa,44,0,0,c,43,291.365788,-107.01428571428572,17.11111111111111
0,40,8f,44,0,0,15,43,291.415791,-90.04285714285714,18.211111111111112
0,a0,8f,44,0,0,13,43,291.465797,-90.27857142857142,17.966666666666665
0,e0,a3,44,0,0,19,43,291.5158,-103.00714285714285,18.700000000000003
0,60,c7,44,0,0,25,43,291.565802,-125.32142857142857,20.166666666666664
0,40,9d,44,0,0,12,43,291.615801,-98.84285714285714,17.844444444444445
0,e0,99,44,0,0,4,43,291.665808,-96.72142857142858,16.133333333333333
0,20,93,44,0,0,a,43,291.71581,-92.47857142857143,16.866666666666667
0,c0,97,44,0,0,8,43,291.765812,-95.38571428571429,16.622222222222224
0,c0,8b,44,0,0,2,43,291.815818,-87.84285714285714,15.888888888888888
0,0,8f,44,0,0,0,43,291.865822,-89.88571428571429,15.644444444444444
0,c0,92,44,0,0,7,43,291.915823,-92.24285714285713,16.5
0,40,81,44,0,0,4,43,291.965828,-81.24285714285713,16.133333333333333
0,a0,92,44,0,0,f8,42,292.01583,-92.16428571428571,15.155555555555555
0,e0,aa,44,0,0,3a,43,292.065831,-107.40714285714286,22.733333333333334
0,0,b4,44,0,0,e8,42,292.115836,-113.14285714285714,14.177777777777777
0,a0,8c,44,0,0,b,43,292.165839,-88.39285714285715,16.988888888888887
0,0,8c,44,0,0,d,43,292.215843,-88.0,17.233333333333334
0,e0,97,44,0,0,15,43,292.265849,-95.46428571428572,18.211111111111112
0,80,8a,44,0,0,2,43,292.565868,-87.05714285714286,15.888888888888888
0,0,d2,44,0,0,33,43,292.615874,-132.0,21.87777777777778
0,c0,9b,44,0,0,1c,43,292.765881,-97.9,19.066666666666666
0,80,90,44,0,0,18,43,292.815886,-90.82857142857144,18.57777777777778
0,0,8d,44,0,0,5,43,292.86589,-88.62857142857143,16.255555555555556
0,80,a7,44,0,0,38,43,292.915893,-105.28571428571429,22.48888888888889
0,a0,99,44,0,0,f,43,292.965893,-96.56428571428572,17.477777777777778
0,60,c5,44,0,0,47,43,293.0159,-124.06428571428572,24.322222222222223
0,a0,9b,44,0,80,b4,43,293.065903,-97.82142857142857,44.12222222222222
0,a0,92,44,0,0,23,43,293.115909,-92.16428571428571,19.92222222222222
0,0,97,44,0,0,6,43,293.16591,-94.91428571428571,16.377777777777776
0,c0,c6,44,0,0,39,43,293.215916,-124.92857142857143,22.61111111111111
0,60,b6,44,0,0,35,43,293.265915,-114.63571428571427,22.12222222222222
0,60,b1,44,0,0,31,43,293.315925,-111.49285714285715,21.633333333333333
0,e0,95,44,0,0,28,43,293.365924,-94.20714285714286,20.533333333333335
0,0,a5,44,0,0,26,43,293.415935,-103.71428571428571,20.288888888888888
0,80,95,44,0,0,1e,43,293.46594,-93.97142857142858,19.31111111111111
0,c0,af,44,0,0,3c,43,293.515943,-110.47142857142856,22.977777777777778
0,0,b7,44,0,0,3d,43,293.565946,-115.02857142857144,23.099999999999998
0,e0,96,44,0,40,4,44,293.615948,-94.83571428571427,64.65555555555555
0,20,8b,44,0,0,36,43,293.66595,-87.45,22.244444444444444
0,e0,9a,44,0,0,fc,42,293.715957,-97.35,15.400000000000002
0,c0,e6,44,0,0,48,43,293.765957,-145.04285714285714,24.444444444444443
0,40,a2,44,0,0,1f,43,293.815963,-101.98571428571428,19.433333333333334
0,80,a6,44,0,0,1e,43,293.865965,-104.65714285714286,19.31111111111111
0,40,ba,44,0,0,94,43,293.915971,-117.07142857142857,36.17777777777778
0,c0,95,44,0,0,14,43,293.965971,-94.12857142857143,18.08888888888889
0,e0,92,44,0,0,a,43,294.015977,-92.32142857142857,16.866666666666667
0,e0,af,44,0,0,30,44,294.065979,-110.54999999999998,86.04444444444445
0,40,99,44,0,80,9b,43,294.115982,-96.32857142857142,38.01111111111111
0,c0,b7,44,0,0,6,43,294.16599,-115.5,16.377777777777776
0,40,c7,44,0,0,3e,43,294.215992,-125.24285714285715,23.22222222222222
0,40,9e,44,0,0,1e,43,294.265993,-99.47142857142856,19.31111111111111
0,20,a2,44,0,0,27,43,294.315999,-101.90714285714286,20.41111111111111
0,a0,9a,44,0,0,19,43,294.366,-97.19285714285714,18.700000000000003
0,a0,98,44,0,0,1a,43,294.416003,-95.93571428571428,18.822222222222223
0,0,97,44,0,0,19,43,294.466005,-94.91428571428571,18.700000000000003
0,0,a0,44,0,0,21,43,294.516011,-100.57142857142857,19.677777777777777
0,20,a4,44,0,0,2a,43,294.566014,-103.16428571428571,20.77777777777778
0,40,a4,44,0,0,26,43,294.61602,-103.24285714285715,20.288888888888888
0,a0,9a,44,0,0,19,43,294.666022,-97.19285714285714,18.700000000000003
0,40,9b,44,0,80,a8,43,294.716022,-97.58571428571429,41.18888888888889
0,0,9c,44,0,0,f,43,294.766026,-98.05714285714286,17.477777777777778
0,40,b2,44,0,0,0,43,294.816033,-112.04285714285713,15.644444444444444
0,e0,b9,44,0,0,e,43,294.866033,-116.83571428571427,17.355555555555554
0,a0,b1,44,0,0,68,43,294.916036,-111.64999999999999,28.355555555555554
0,20,c4,44,0,0,2e,43,294.966041,-123.27857142857144,21.266666666666666
0,40,ba,44,0,0,38,43,295.016043,-117.07142857142857,22.48888888888889
0,80,98,44,0,0,1d,43,295.066044,-95.85714285714286,19.18888888888889
0,0,94,44,0,0,10,43,295.116051,-93.02857142857144,17.6
0,a0,8f,44,0,0,e,43,295.166055,-90.27857142857142,17.355555555555554
0,20,f5,44,0,0,f,43,295.216061,-154.07857142857145,17.477777777777778
0,0,b7,44,0,0,2f,43,295.266063,-115.02857142857144,21.38888888888889
0,e0,bb,44,0,0,3d,43,295.316068,-118.09285714285714,23.099999999999998
0,60,c3,44,0,0,3c,43,295.366068,-122.80714285714285,22.977777777777778
0,40,8a,44,0,0,10,43,295.416072,-86.9,17.6
0,60,8c,44,0,0,16,43,295.466075,-88.23571428571428,18.333333333333332
0,20,b6,44,0,0,41,43,295.516082,-114.47857142857143,23.58888888888889
0,80,af,44,0,0,38,43,295.56608,-110.31428571428572,22.48888888888889
0,60,97,44,0,40,f,44,298.116258,-95.15,70.03333333333333
0,0,96,44,0,80,c9,43,298.166261,-94.28571428571428,49.25555555555555
0,a0,99,44,0,0,f4,42,298.216266,-96.56428571428572,14.911111111111113
0,b0,2,45,0,0,37,43,298.266266,-164.29285714285714,22.366666666666667
0,a0,a3,44,0,80,8c,43,298.31627,-102.85000000000001,34.34444444444445
0,c0,a9,44,0,0,31,43,298.366275,-106.7,21.633333333333333
0,80,92,44,0,0,18,43,299.816374,-92.08571428571429,18.57777777777778
0,0,97,44,0,0,1a,43,299.866378,-94.91428571428571,18.822222222222223
0,40,97,44,0,0,1a,43,299.916381,-95.07142857142857,18.822222222222223
0,40,92,44,0,0,14,43,299.96639,-91.92857142857143,18.08888888888889
0,80,95,44,0,0,18,43,300.01639,-93.97142857142858,18.57777777777778
0,20,9b,44,0,0,1a,43,300.066392,-97.50714285714287,18.822222222222223
0,80,97,44,0,0,19,43,300.116399,-95.22857142857143,18.700000000000003
0,0,96,44,0,0,3,43,300.166399,-94.28571428571428,16.01111111111111
0,a0,9a,44,0,0,3e,43,300.216403,-97.19285714285714,23.22222222222222
0,c0,b3,44,0,0,e6,42,300.266404,-112.98571428571428,14.055555555555554
0,20,e1,44,0,0,b9,43,300.31641,-141.50714285714287,45.22222222222222
0,20,9b,44,0,c0,1d,44,300.366413,-97.50714285714287,77.12222222222222
0,c0,a0,44,0,80,d8,43,300.416418,-101.04285714285714,52.922222222222224
0,a0,a6,44,0,0,f8,42,300.466418,-104.7357142857143,15.155555555555555
0,e0,f4,44,0,0,40,43,300.516423,-153.92142857142858,23.466666666666665
0,40,9d,44,0,80,a7,43,300.566423,-98.84285714285714,40.94444444444444
0,60,a4,44,0,0,34,43,300.616433,-103.32142857142857,22.0
0,c0,b1,44,0,0,47,43,300.666435,-111.72857142857144,24.322222222222223
0,40,b4,44,0,0,30,43,300.716442,-113.3,21.511111111111113
0,0,9a,44,0,0,1c,43,300.766438,-96.8,19.066666666666666
0,e0,98,44,0,0,1f,43,300.816447,-96.09285714285714,19.433333333333334
0,c0,a0,44,0,0,25,43,300.86645,-101.04285714285714,20.166666666666664
0,0,a7,44,0,0,2e,43,300.916449,-104.97142857142858,21.266666666666666
0,40,a9,44,0,0,38,43,300.96646,-106.38571428571429,22.48888888888889
0,c0,a2,44,0,0,24,43,301.016459,-102.30000000000001,20.044444444444444
0,a0,a2,44,0,0,20,43,301.066461,-102.22142857142858,19.555555555555557
0,0,9d,44,0,0,1b,43,301.116462,-98.68571428571428,18.944444444444443
0,e0,9a,44,0,0,1a,43,301.166467,-97.35,18.822222222222223
0,60,9d,44,0,0,53,43,301.216471,-98.92142857142856,25.78888888888889
0,60,af,44,0,0,10,43,301.266478,-110.2357142857143,17.6
0,c0,be,44,0,0,26,43,301.316477,-119.9,20.288888888888888
0,c0,c3,44,0,0,3d,43,301.366486,-123.04285714285714,23.099999999999998
0,a0,a6,44,0,0,31,43,301.416487,-104.7357142857143,21.633333333333333
